time,current mc,min energy,most consume,queue length
6501,"(0.0, 0.0)",0.7338898014997127,0.0,0
6601,"(0.0, 0.0)",0.7296233649997081,0.0,0
6701,"(0.0, 0.0)",0.7255810949997037,0.0,0
6801,"(0.0, 0.0)",0.7213928149996991,0.0,0
6901,"(0.0, 0.0)",0.7174764539996947,0.0,0
7001,"(0.0, 0.0)",0.7136705979996907,0.0,0
7101,"(0.0, 0.0)",0.7095450704996863,0.0,0
7201,"(0.0, 0.0)",0.7050445684996814,0.0,0
7301,"(0.0, 0.0)",0.7010878034996771,0.0,0
7401,"(0.0, 0.0)",0.6965168974996722,0.0,0
7501,"(0.0, 0.0)",0.6923989204996678,0.0,0
7601,"(0.0, 0.0)",0.6882280899996633,0.0,0
7701,"(0.0, 0.0)",0.6838484969996586,0.0,0
7801,"(0.0, 0.0)",0.6796022624996539,0.0,0
7901,"(0.0, 0.0)",0.6755976439996496,0.0,0
8001,"(0.0, 0.0)",0.6713011064996449,0.0,0
8101,"(0.0, 0.0)",0.6668258064996401,0.0,0
8201,"(0.0, 0.0)",0.6628766929996357,0.0,0
8301,"(0.0, 0.0)",0.6587511654996313,0.0,0
8401,"(0.0, 0.0)",0.6545101329996266,0.0,0
8501,"(0.0, 0.0)",0.6506438729996225,0.0,0
8601,"(0.0, 0.0)",0.6463120324996178,0.0,0
8701,"(0.0, 0.0)",0.6422949644996133,0.0,0
8801,"(0.0, 0.0)",0.638345749999609,0.0,0
8901,"(0.0, 0.0)",0.6341875709996045,0.0,0
9001,"(0.0, 0.0)",0.6298330789995998,0.0,0
9101,"(0.0, 0.0)",0.6255164404995951,0.0,0
9201,"(0.0, 0.0)",0.6213658119995906,0.0,0
9301,"(0.0, 0.0)",0.6173361934995861,0.0,0
9401,"(0.0, 0.0)",0.6132636204995817,0.0,0
9501,"(0.0, 0.0)",0.6091227899995775,0.0,0
9601,"(0.0, 0.0)",0.6048262524995728,0.0,0
9701,"(0.0, 0.0)",0.6006933764995682,0.0,0
9801,"(0.0, 0.0)",0.5965781519995637,0.0,0
9901,"(0.0, 0.0)",0.5924174224995592,0.0,0
10001,"(0.0, 0.0)",0.5882190414995546,0.0,0
10101,"(0.0, 0.0)",0.5840508624995501,0.0,0
10201,"(0.0, 0.0)",0.5799581884995456,0.0,0
10301,"(0.0, 0.0)",0.5760339739995415,0.0,0
10401,"(0.0, 0.0)",0.5720621079995372,0.0,0
10501,"(0.0, 0.0)",0.5678107724995326,0.0,0
10601,"(0.0, 0.0)",0.563499032999528,0.0,0
10701,"(0.0, 0.0)",0.5594642124995236,0.0,0
10801,"(0.0, 0.0)",0.5556207049995194,0.0,0
10901,"(0.0, 0.0)",0.5514349754995148,0.0,0
11001,"(0.0, 0.0)",0.5473372004995104,0.0,0
11101,"(0.0, 0.0)",0.5430833144995059,0.0,0
11201,"(0.0, 0.0)",0.5392752109995016,0.0,0
11301,"(0.0, 0.0)",0.535008774499497,0.0,0
11401,"(0.0, 0.0)",0.531301175999493,0.0,0
11501,"(0.0, 0.0)",0.5273065574994887,0.0,0
11601,"(0.0, 0.0)",0.5231157269994842,0.0,0
11701,"(0.0, 0.0)",0.5191967144994799,0.0,0
11801,"(0.0, 0.0)",0.5151869949994756,0.0,0
11901,"(0.0, 0.0)",0.5110212654994711,0.0,0
12001,"(0.0, 0.0)",0.5066365714994664,0.0,0
12101,"(0.0, 0.0)",0.5023399329994618,0.0,0
12201,"(0.0, 0.0)",0.4984562234994689,0.0,0
12301,"(0.0, 0.0)",0.4944868069994936,0.0,0
12401,"(0.0, 0.0)",0.49009456249952094,0.0,0
12501,"(0.0, 0.0)",0.4858105754995476,0.0,0
12601,"(0.0, 0.0)",0.48172035099957305,0.0,0
12701,"(0.0, 0.0)",0.4777357324995979,0.0,0
12801,"(0.0, 0.0)",0.47342154349962473,0.0,0
12901,"(0.0, 0.0)",0.46916010699965127,0.0,0
13001,"(0.0, 0.0)",0.4654573064996744,0.0,0
13101,"(0.0, 0.0)",0.46131922849970014,0.0,0
13201,"(0.0, 0.0)",0.4571963524997258,0.0,0
13301,"(0.0, 0.0)",0.45308112799975137,0.0,0
13401,"(0.0, 0.0)",0.4491419134997759,0.0,0
13501,"(0.0, 0.0)",0.4449083304998022,0.0,0
13601,"(0.0, 0.0)",0.44083330799982756,0.0,0
13701,"(0.0, 0.0)",0.4368085884998526,0.0,0
13801,"(0.0, 0.0)",0.4326958134998782,0.0,0
13901,"(0.0, 0.0)",0.4285602859999039,0.0,0
14001,"(0.0, 0.0)",0.42447016249992936,0.0,0
14101,"(0.0, 0.0)",0.4203648369999549,0.0,0
14201,"(0.0, 0.0)",0.4163501174999799,0.0,0
14301,"(0.0, 0.0)",0.41224979200000544,0.0,0
14401,"(0.0, 0.0)",0.40789530000003255,0.0,0
14501,"(0.0, 0.0)",0.4038452775000578,0.0,0
14601,"(0.0, 0.0)",0.39986586100008253,0.0,0
14701,"(0.0, 0.0)",0.3957203335001083,0.0,0
14801,"(0.0, 0.0)",0.39162500800013383,0.0,0
14901,"(0.0, 0.0)",0.38754978350015923,0.0,0
15001,"(0.0, 0.0)",0.3836230185001837,0.0,0
15101,"(0.0, 0.0)",0.3796536020002084,0.0,0
15201,"(0.0, 0.0)",0.37544001900023466,0.0,0
15301,"(0.0, 0.0)",0.37132969350026024,0.0,0
15401,"(0.0, 0.0)",0.36720936800028586,0.0,0
15501,"(0.0, 0.0)",0.3632148505003107,0.0,0
15601,"(0.0, 0.0)",0.3591800300003358,0.0,0
15701,"(0.0, 0.0)",0.35505195200036155,0.0,0
15801,"(0.0, 0.0)",0.35073511150038844,0.0,0
15901,"(0.0, 0.0)",0.34659193250041426,0.0,0
16001,"(0.0, 0.0)",0.3426879200004386,0.0,0
16101,"(0.0, 0.0)",0.33863279650046385,0.0,0
16201,"(0.0, 0.0)",0.3341551480004917,0.0,0
16301,"(0.0, 0.0)",0.3301505295005166,0.0,0
16401,"(0.0, 0.0)",0.32620876450054115,0.0,0
16501,"(0.0, 0.0)",0.32180152000056855,0.0,0
16601,"(0.0, 0.0)",0.3179354620005926,0.0,0
16701,"(0.0, 0.0)",0.3137145305006188,0.0,0
16801,"(0.0, 0.0)",0.30947839700064517,0.0,0
16901,"(0.0, 0.0)",0.3054610260006702,0.0,0
17001,"(0.0, 0.0)",0.3015747660006944,0.0,0
17101,"(0.0, 0.0)",0.2974744405007199,0.0,0
17201,"(0.0, 0.0)",0.29340962000074516,0.0,0
17301,"(0.0, 0.0)",0.2893796985007703,0.0,0
17401,"(0.0, 0.0)",0.28514101450079665,0.0,0
17501,"(0.0, 0.0)",0.28090467900082305,0.0,0
17601,"(0.0, 0.0)",0.27670629800084917,0.0,0
17701,"(0.0, 0.0)",0.27239200800087604,0.0,0
17801,"(0.0, 0.0)",0.2684779955009004,0.0,0
17901,"(0.0, 0.0)",0.26462948800092434,0.0,0
18001,"(0.0, 0.0)",0.26037835450095076,0.0,0
18101,"(0.0, 0.0)",0.25634363500097584,0.0,0
18201,"(0.0, 0.0)",0.2522911630010011,0.0,0
18301,"(0.0, 0.0)",0.24835715050101342,0.0,0
18401,"(0.0, 0.0)",0.24412866850100856,0.0,0
18501,"(0.0, 0.0)",0.24003344400100385,0.0,0
18601,"(0.0, 0.0)",0.23613728500099937,0.0,0
18701,"(0.0, 0.0)",0.23201451000099463,0.0,0
18801,"(0.0, 0.0)",0.22775062400098972,0.0,0
18901,"(0.0, 0.0)",0.22350694000098484,0.0,0
19001,"(0.0, 0.0)",0.21944936700098017,0.0,0
19101,"(0.0, 0.0)",0.21559075850097573,0.0,0
19201,"(0.0, 0.0)",0.21162154400097116,0.0,0
19301,"(0.0, 0.0)",0.2075766225009665,0.0,0
19401,"(0.0, 0.0)",0.20333038800096162,0.0,0
19501,"(37.19819737068394, 40.512888225497356)",0.19953708250095725,3.7054487146567796e-05,1
19601,"(101, 110)",0.2736389600012323,5.28535e-05,1
19701,"(101, 110)",0.27017419000123816,5.28535e-05,1
19801,"(101, 110)",0.26647490500124443,5.28535e-05,1
19901,"(101, 110)",0.26304796000125025,5.28535e-05,1
20001,"(101, 110)",0.2594243250012564,5.28535e-05,1
20101,"(101, 110)",0.2558158200012625,5.28535e-05,1
20201,"(101, 110)",0.2518290650012693,5.28535e-05,1
20301,"(101, 110)",0.24790283000126825,5.28535e-05,1
20401,"(101, 110)",0.24425650000126106,5.28535e-05,1
20501,"(101, 110)",0.2405269550012537,5.28535e-05,1
20601,"(101, 110)",0.23710001000124695,5.28535e-05,1
20701,"(101, 110)",0.2336352400012401,5.28535e-05,1
20801,"(101, 110)",0.22995865000123286,5.28535e-05,1
20901,"(101, 110)",0.22636527500122577,5.28535e-05,1
21001,"(101, 110)",0.22270381500121855,5.28535e-05,1
21101,"(101, 110)",0.21896670500121118,5.28535e-05,1
21201,"(101, 110)",0.21525985500120387,5.28535e-05,1
21301,"(101, 110)",0.21166648000119678,5.28535e-05,1
21401,"(101, 110)",0.20801258500118958,5.28535e-05,1
21501,"(101, 110)",0.20433599500118232,5.28535e-05,1
21601,"(101, 110)",0.2007728800011753,5.28535e-05,1
21701,"(107, 91)",0.5510134499966015,4.539e-05,1
21801,"(107, 91)",0.5489711999965861,4.539e-05,1
21901,"(107, 91)",0.5467543799965693,4.539e-05,1
22001,"(107, 91)",0.5446539999965534,4.539e-05,1
22101,"(107, 91)",0.5424649499965368,4.539e-05,1
22201,"(107, 91)",0.5401616899965194,4.539e-05,1
22301,"(107, 91)",0.5381447999965041,4.539e-05,1
22401,"(107, 91)",0.5359303899964873,4.539e-05,1
22501,"(107, 91)",0.5339362699964723,4.539e-05,1
22601,"(107, 91)",0.531784989996456,4.539e-05,1
22701,"(107, 91)",0.5296011199964394,4.539e-05,1
22801,"(107, 91)",0.5274853799964234,4.539e-05,1
22901,"(107, 91)",0.5254862599964083,4.539e-05,1
23001,"(107, 91)",0.523464369996393,4.539e-05,1
23101,"(107, 91)",0.5213334499963769,4.539e-05,1
23201,"(107, 91)",0.5192077099963608,4.539e-05,1
23301,"(107, 91)",0.5171526899963452,4.539e-05,1
23401,"(107, 91)",0.51515061999633,4.539e-05,1
23501,"(107, 91)",0.5130196999963139,4.539e-05,1
23601,"(107, 91)",0.5108078799962972,4.539e-05,1
23701,"(107, 91)",0.5086315999962807,4.539e-05,1
23801,"(107, 91)",0.506290929996263,4.539e-05,1
23901,"(107, 91)",0.504045979996246,4.539e-05,1
24001,"(107, 91)",0.5018872899962297,4.539e-05,1
24101,"(107, 91)",0.4998857599962154,4.539e-05,1
24201,"(107, 91)",0.4978031499962147,4.539e-05,1
24301,"(107, 91)",0.495750719996214,4.539e-05,1
24401,"(107, 91)",0.4937790099962132,4.539e-05,1
24501,"(107, 91)",0.4916203199962125,4.539e-05,1
24601,"(107, 91)",0.4895502999962118,4.539e-05,1
24701,"(107, 91)",0.487414199996211,4.539e-05,1
24801,"(107, 91)",0.4853441799962103,4.539e-05,1
24901,"(107, 91)",0.48340818999620966,4.539e-05,1
25001,"(107, 91)",0.4813478099962088,4.539e-05,1
25101,"(107, 91)",0.47936386999620817,4.539e-05,1
25201,"(107, 91)",0.4774354699962075,4.539e-05,1
25301,"(107, 91)",0.47550206999620687,4.539e-05,1
25401,"(107, 91)",0.4733587399962062,4.539e-05,1
25501,"(107, 91)",0.4712431799962055,4.539e-05,1
25601,"(107, 91)",0.46931200999620476,4.539e-05,1
25701,"(107, 91)",0.46718626999620405,4.539e-05,1
25801,"(107, 91)",0.46487541999620313,4.539e-05,1
25901,"(107, 91)",0.4627317299962023,4.539e-05,1
26001,"(107, 91)",0.46055249999620146,4.539e-05,1
26101,"(107, 91)",0.4583939899962008,4.539e-05,1
26201,"(107, 91)",0.4564531799962002,4.539e-05,1
26301,"(107, 91)",0.4542306399961992,4.539e-05,1
26401,"(107, 91)",0.4522868799961985,4.539e-05,1
26501,"(107, 91)",0.4502168599961978,4.539e-05,1
26601,"(107, 91)",0.44815701999619717,4.539e-05,1
26701,"(107, 91)",0.44612476999619644,4.539e-05,1
26801,"(107, 91)",0.44401143999619563,4.539e-05,1
26901,"(107, 91)",0.44188828999619495,4.539e-05,1
27001,"(107, 91)",0.43992416999619416,4.539e-05,1
27101,"(107, 91)",0.4378617399961935,4.539e-05,1
27201,"(107, 91)",0.43574099999619276,4.539e-05,1
27301,"(107, 91)",0.433501409996192,4.539e-05,1
27401,"(107, 91)",0.43151487999619137,4.539e-05,1
27501,"(107, 91)",0.4294370899961906,4.539e-05,1
27601,"(107, 91)",0.42742037999619004,4.539e-05,1
27701,"(107, 91)",0.42534017999618934,4.539e-05,1
27801,"(107, 91)",0.4232525699961887,4.539e-05,1
27901,"(107, 91)",0.42098261999618797,4.539e-05,1
28001,"(107, 91)",0.41890464999618715,4.539e-05,1
28101,"(107, 91)",0.4170825099961865,4.539e-05,1
28201,"(107, 91)",0.4148477399961857,4.539e-05,1
28301,"(107, 91)",0.4128815699961851,4.539e-05,1
28401,"(107, 91)",0.41086985999618447,4.539e-05,1
28501,"(107, 91)",0.4087541199961837,4.539e-05,1
28601,"(107, 91)",0.4065952499961829,4.539e-05,1
28701,"(107, 91)",0.4044493299961822,4.539e-05,1
28801,"(107, 91)",0.40228268999618133,4.539e-05,1
28901,"(107, 91)",0.4002124899961806,4.539e-05,1
29001,"(107, 91)",0.39823836999617984,4.539e-05,1
29101,"(107, 91)",0.3961911199961792,4.539e-05,1
29201,"(107, 91)",0.3942221799961785,4.539e-05,1
29301,"(107, 91)",0.3921845699961776,4.539e-05,1
29401,"(107, 91)",0.390327069996177,4.539e-05,1
29501,"(107, 91)",0.38827704999617624,4.539e-05,1
29601,"(107, 91)",0.3860754099961755,4.539e-05,1
29701,"(107, 91)",0.3840483399961748,4.539e-05,1
29801,"(107, 91)",0.3821327099961742,4.539e-05,1
29901,"(107, 91)",0.3799381199961733,4.539e-05,1
30001,"(107, 91)",0.37797917999617253,4.539e-05,1
30101,"(107, 91)",0.37590656999617184,4.539e-05,1
30201,"(107, 91)",0.373694569996171,4.539e-05,1
30301,"(107, 91)",0.37157900999617033,4.539e-05,1
30401,"(107, 91)",0.36951380999616956,4.539e-05,1
30501,"(107, 91)",0.36756986999616875,4.539e-05,1
30601,"(107, 91)",0.3653380499961681,4.539e-05,1
30701,"(107, 91)",0.36322507999616743,4.539e-05,1
30801,"(107, 91)",0.3611498799961667,4.539e-05,1
30901,"(107, 91)",0.359180939996166,4.539e-05,1
31001,"(107, 91)",0.3571610999961652,4.539e-05,1
31101,"(107, 91)",0.35514420999616453,4.539e-05,1
31201,"(107, 91)",0.35303882999616387,4.539e-05,1
31301,"(107, 91)",0.3511863299961632,4.539e-05,1
31401,"(107, 91)",0.3491947999961626,4.539e-05,1
31501,"(107, 91)",0.34705610999616177,4.539e-05,1
31601,"(107, 91)",0.3448541099961609,4.539e-05,1
31701,"(107, 91)",0.34273836999616014,4.539e-05,1
31801,"(107, 91)",0.34063539999615944,4.539e-05,1
31901,"(107, 91)",0.33855796999615884,4.539e-05,1
32001,"(107, 91)",0.33643204999615806,4.539e-05,1
32101,"(107, 91)",0.3345493699961575,4.539e-05,1
32201,"(107, 91)",0.3326259699961568,4.539e-05,1
32301,"(107, 91)",0.330472279996156,4.539e-05,1
32401,"(107, 91)",0.32821509999615534,4.539e-05,1
32501,"(107, 91)",0.3261750799961545,4.539e-05,1
32601,"(107, 91)",0.3240796999961538,4.539e-05,1
32701,"(107, 91)",0.3219969099961531,4.539e-05,1
32801,"(107, 91)",0.32005591999615246,4.539e-05,1
32901,"(107, 91)",0.31787704999615174,4.539e-05,1
33001,"(107, 91)",0.3156520999961508,4.539e-05,1
33101,"(107, 91)",0.31364761999615004,4.539e-05,1
33201,"(107, 91)",0.31163590999614943,4.539e-05,1
33301,"(107, 91)",0.30945962999614873,4.539e-05,1
33401,"(107, 91)",0.30751122999614816,4.539e-05,1
33501,"(107, 91)",0.3054003099961473,4.539e-05,1
33601,"(107, 91)",0.3032490299961465,4.539e-05,1
33701,"(107, 91)",0.3012295499961458,4.539e-05,1
33801,"(107, 91)",0.29944276999614516,4.539e-05,1
33901,"(107, 91)",0.2972661299961443,4.539e-05,1
34001,"(107, 91)",0.29525700999614374,4.539e-05,1
34101,"(107, 91)",0.293341019996143,4.539e-05,1
34201,"(107, 91)",0.2910532999961422,4.539e-05,1
34301,"(107, 91)",0.2889779199961414,4.539e-05,1
34401,"(107, 91)",0.28683663999614056,4.539e-05,1
34501,"(107, 91)",0.2846905399961398,4.539e-05,1
34601,"(107, 91)",0.2828126799961391,4.539e-05,1
34701,"(107, 91)",0.28082837999613836,4.539e-05,1
34801,"(107, 91)",0.2787913099961377,4.539e-05,1
34901,"(107, 91)",0.2765639499961368,4.539e-05,1
35001,"(107, 91)",0.274367129996136,4.539e-05,1
35101,"(107, 91)",0.27223897999613533,4.539e-05,1
35201,"(107, 91)",0.2702398599961347,4.539e-05,1
35301,"(107, 91)",0.268149479996134,4.539e-05,1
35401,"(107, 91)",0.26606409999613323,4.539e-05,1
35501,"(107, 91)",0.2641636499961326,4.539e-05,1
35601,"(107, 91)",0.2620758599961319,4.539e-05,1
35701,"(107, 91)",0.26002583999613116,4.539e-05,1
35801,"(107, 91)",0.25806448999613046,4.539e-05,1
35901,"(107, 91)",0.2560601899961298,4.539e-05,1
36001,"(107, 91)",0.2540027599961291,4.539e-05,1
36101,"(107, 91)",0.2518264799961284,4.539e-05,1
36201,"(107, 91)",0.25002710999612776,4.539e-05,1
36301,"(107, 91)",0.24802262999612734,4.539e-05,1
36401,"(107, 91)",0.2459955599961269,4.539e-05,1
36501,"(107, 91)",0.2436672999961264,4.539e-05,1
36601,"(107, 91)",0.24161486999612597,4.539e-05,1
36701,"(107, 91)",0.23969423999612555,4.539e-05,1
36801,"(107, 91)",0.23746446999612508,4.539e-05,1
36901,"(107, 91)",0.23550088999612465,4.539e-05,1
37001,"(107, 91)",0.23358007999612423,4.539e-05,1
37101,"(107, 91)",0.23163390999612382,4.539e-05,1
37201,"(107, 91)",0.22943967999612336,4.539e-05,1
37301,"(107, 91)",0.22718213999612288,4.539e-05,1
37401,"(107, 91)",0.2253220499961225,4.539e-05,1
37501,"(107, 91)",0.223186489996122,4.539e-05,1
37601,"(107, 91)",0.22097225999612152,4.539e-05,1
37701,"(107, 91)",0.2190312699961211,4.539e-05,1
37801,"(107, 91)",0.21718876999612072,4.539e-05,1
37901,"(107, 91)",0.2152983199961203,4.539e-05,1
38001,"(107, 91)",0.21318775999611986,4.539e-05,1
38101,"(107, 91)",0.21115550999611943,4.539e-05,1
38201,"(107, 91)",0.209143619996119,4.539e-05,1
38301,"(107, 91)",0.20697197999611855,4.539e-05,1
38401,"(107, 91)",0.20471497999611804,4.539e-05,1
38501,"(107, 91)",0.20255128999611757,4.539e-05,1
38601,"(107, 91)",0.20043554999611712,4.539e-05,1
38701,"(107, 91)",0.19839329999611668,4.047135294117648e-05,2
38801,"(107, 91)",0.19642694999611626,3.9483039215686275e-05,2
38901,"(107, 91)",0.19442282999611582,4.279012745098041e-05,2
39001,"(107, 91)",0.19228690999611536,4.7427676470588244e-05,2
39101,"(95, 122)",0.203612908497582,4.2001852941176476e-05,1
39201,"(95, 122)",0.20145930599758044,4.2001852941176476e-05,1
39301,"(88, 130)",0.22247834200001823,4.073615000000002e-05,1
39401,"(88, 130)",0.22048998500002065,4.073615000000002e-05,1
39501,"(88, 130)",0.21853187200002297,4.073615000000002e-05,1
39601,"(88, 130)",0.2166741250000252,4.073615000000002e-05,1
39701,"(88, 130)",0.21476872550002746,4.073615000000002e-05,1
39801,"(88, 130)",0.21274530750002987,4.073615000000002e-05,1
39901,"(88, 130)",0.21056121850003248,4.073615000000002e-05,1
40001,"(88, 130)",0.20860816650003478,4.073615000000002e-05,1
40101,"(88, 130)",0.20676301100003697,4.073615000000002e-05,1
40201,"(88, 130)",0.2046669405000394,4.073615000000002e-05,1
40301,"(88, 130)",0.2024601380000421,4.073615000000002e-05,1
40401,"(88, 130)",0.2007681230000441,4.073615000000002e-05,1
40501,"(88, 130)",0.19892808950004623,3.8863333333333175e-05,2
40601,"(88, 130)",0.19693485450004858,3.977913725490197e-05,2
40701,"(88, 130)",0.194898906000051,4.136162745098041e-05,2
40801,"(88, 130)",0.1930261590000532,3.879082352941177e-05,2
40901,"(88, 130)",0.19086972250005577,4.4910843137254914e-05,2
41001,"(83, 136)",0.21030311999702248,4.4910843137254914e-05,1
41101,"(83, 136)",0.2084061959970242,4.4910843137254914e-05,1
41201,"(83, 136)",0.20653448399702592,4.4910843137254914e-05,1
41301,"(83, 136)",0.20479186199702756,4.4910843137254914e-05,1
41401,"(83, 136)",0.20290775599702926,4.4910843137254914e-05,1
41501,"(83, 136)",0.20095174199703114,4.4910843137254914e-05,0
41601,"(115, 114)",0.21226810999754908,4.0173386259545734e-05,1
41701,"(115, 114)",0.2102512979975475,4.0173386259545734e-05,1
41801,"(115, 114)",0.20857567599754617,4.0173386259545734e-05,1
41901,"(115, 114)",0.20680906999754478,4.0173386259545734e-05,1
42001,"(115, 114)",0.20472401999754314,4.0173386259545734e-05,1
42101,"(115, 114)",0.2027754459975416,4.0173386259545734e-05,1
42201,"(115, 114)",0.20094818399754016,4.0173386259545734e-05,1
42301,"(115, 114)",0.19927256199753884,4.126310271041806e-05,2
42401,"(123, 124)",0.20776465999904564,4.1063549019607855e-05,1
42501,"(123, 124)",0.20583441999904556,4.1063549019607855e-05,1
42601,"(123, 124)",0.20403989999904548,4.1063549019607855e-05,1
42701,"(123, 124)",0.2020644199990454,4.1063549019607855e-05,1
42801,"(123, 124)",0.20016433999904532,4.1063549019607855e-05,1
42901,"(92, 104)",0.21408915600053455,4.0584356194691665e-05,1
43001,"(92, 104)",0.21199278900053584,4.0584356194691665e-05,1
43101,"(92, 104)",0.21019573500053698,4.0584356194691665e-05,1
43201,"(92, 104)",0.20848691600053804,4.0584356194691665e-05,1
43301,"(92, 104)",0.2065993720005392,4.0584356194691665e-05,1
43401,"(92, 104)",0.2047949650005403,4.0584356194691665e-05,1
43501,"(92, 104)",0.20306085200054141,4.0584356194691665e-05,1
43601,"(92, 104)",0.20127399400054252,4.0584356194691665e-05,1
43701,"(114, 84)",0.20087166999615763,4.022600932401086e-05,1
43801,"(93, 69)",0.20750375099563373,3.949633720930167e-05,1
43901,"(93, 69)",0.2056045009956342,3.949633720930167e-05,1
44001,"(93, 69)",0.2040319219956346,3.949633720930167e-05,1
44101,"(93, 69)",0.20193514999563514,3.949633720930167e-05,1
44201,"(93, 69)",0.2001346609956356,3.949633720930167e-05,0
44301,"(71, 92)",0.2026456764975813,4.208013436123526e-05,1
44401,"(71, 92)",0.20094546399758006,4.208013436123526e-05,1
44501,"(84, 97)",0.21109213799579982,4.041799586776862e-05,1
44601,"(84, 97)",0.20933029699580086,4.041799586776862e-05,1
44701,"(84, 97)",0.20757385999580186,4.041799586776862e-05,1
44801,"(84, 97)",0.20552838299580303,4.041799586776862e-05,1
44901,"(84, 97)",0.203830152995804,4.041799586776862e-05,1
45001,"(84, 97)",0.20215212499580498,4.041799586776862e-05,1
45101,"(84, 97)",0.20031207699580603,4.041799586776862e-05,1
45201,"(74, 147)",0.2040551829995738,4.0541136090229476e-05,1
45301,"(74, 147)",0.20228102599957276,4.0541136090229476e-05,1
45401,"(74, 147)",0.20058512949957177,4.0541136090229476e-05,1
45501,"(123, 78)",0.22394573500192924,4.148430279503108e-05,0
45601,"(123, 78)",0.22228517250192725,4.148430279503108e-05,0
45701,"(123, 78)",0.2206650200019253,4.148430279503108e-05,0
45801,"(123, 78)",0.2189006250019232,4.148430279503108e-05,0
45901,"(123, 78)",0.2171488325019211,4.148430279503108e-05,0
46001,"(123, 78)",0.21545786000191908,4.148430279503108e-05,0
46101,"(123, 78)",0.21375408000191704,4.148430279503108e-05,0
46201,"(123, 78)",0.21224796500191523,4.148430279503108e-05,0
